City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
276,tambun,ID,2020-12-05 19:19:06,-6.26,107.07,78.01,94,75,3.36,broken clouds
277,caruray,PH,2020-12-05 19:19:06,10.31,119.01,78.8,88,20,4.7,few clouds
278,maarianhamina,AX,2020-12-05 19:19:07,60.1,19.93,46.4,87,90,16.11,overcast clouds
279,juneau,US,2020-12-05 19:19:07,58.3,-134.42,42.8,100,90,6.58,moderate rain
280,plettenberg bay,ZA,2020-12-05 19:19:07,-34.05,23.37,65.64,87,42,13.22,scattered clouds
281,hovd,MN,2020-12-05 19:19:07,48.01,91.64,2.57,71,0,1.72,clear sky
282,tasiilaq,GL,2020-12-05 19:19:07,65.61,-37.64,26.6,53,75,4.7,broken clouds
283,saint-pierre,RE,2020-12-05 19:19:07,-21.34,55.48,77.0,65,0,3.36,clear sky
284,urumqi,CN,2020-12-05 19:18:14,43.8,87.6,10.4,85,100,2.24,mist
285,vigia,BR,2020-12-05 19:19:07,-0.86,-48.14,84.2,79,75,8.05,light rain
286,bambous virieux,MU,2020-12-05 19:19:07,-20.34,57.76,77.0,78,20,6.93,few clouds
287,cobija,BO,2020-12-05 19:19:07,-11.03,-68.77,87.44,55,100,2.15,overcast clouds
288,north ogden,US,2020-12-05 19:19:07,41.31,-111.96,35.6,50,1,4.7,clear sky
289,severo-kurilsk,RU,2020-12-05 19:19:07,50.68,156.12,29.21,95,100,16.96,snow
290,guiren,CN,2020-12-05 19:19:07,33.67,118.19,36.55,77,0,2.46,clear sky
291,great yarmouth,GB,2020-12-05 19:19:07,52.61,1.73,39.0,100,97,7.45,overcast clouds
292,miri,MY,2020-12-05 19:19:07,4.41,114.01,77.0,100,40,2.24,scattered clouds
293,egvekinot,RU,2020-12-05 19:19:08,66.32,-179.17,6.33,96,70,0.81,broken clouds
294,takoradi,GH,2020-12-05 19:19:08,4.88,-1.76,79.68,83,99,8.46,light rain
295,grand gaube,MU,2020-12-05 19:19:08,-20.01,57.66,75.0,85,34,1.99,scattered clouds
296,harqalah,TN,2020-12-05 19:19:08,36.03,10.51,59.0,58,40,5.82,scattered clouds
297,worthington,US,2020-12-05 19:19:08,40.09,-83.02,42.01,61,61,8.52,broken clouds
298,ambon,ID,2020-12-05 19:19:08,-3.7,128.18,82.0,90,100,4.54,moderate rain
299,kholodnyy,RU,2020-12-05 19:19:08,62.72,147.95,-13.56,86,100,1.12,overcast clouds
300,manhattan,US,2020-12-05 19:15:55,40.78,-73.97,46.0,81,90,12.75,overcast clouds
301,cabedelo,BR,2020-12-05 19:19:08,-6.98,-34.83,84.2,70,75,16.11,broken clouds
302,ordu,TR,2020-12-05 19:19:08,40.91,37.68,48.2,100,40,3.18,scattered clouds
303,paita,PE,2020-12-05 19:19:08,-5.09,-81.11,78.8,61,0,17.22,clear sky
304,namibe,AO,2020-12-05 19:19:08,-15.2,12.15,66.67,76,100,9.28,overcast clouds
305,rosita,NI,2020-12-05 19:19:08,13.93,-84.4,84.24,65,56,5.03,broken clouds
306,san cristobal,VE,2020-12-05 19:19:08,7.77,-72.22,86.0,62,40,10.29,scattered clouds
307,tabou,CI,2020-12-05 19:19:09,4.42,-7.35,79.21,82,78,5.48,light rain
308,udayagiri,IN,2020-12-05 19:19:09,20.13,84.38,57.9,68,44,1.57,scattered clouds
309,san quintin,MX,2020-12-05 19:19:09,30.48,-115.95,68.65,24,1,6.04,clear sky
310,longyan,CN,2020-12-05 19:19:09,25.11,117.02,47.7,84,0,3.53,clear sky
311,campbeltown,GB,2020-12-05 19:19:09,55.43,-5.61,35.6,78,0,6.93,clear sky
312,victor harbor,AU,2020-12-05 19:19:09,-35.57,138.62,55.99,66,36,17.85,scattered clouds
313,svetlogorsk,BY,2020-12-05 19:19:09,52.63,29.73,28.67,97,82,12.53,broken clouds
314,bengkulu,ID,2020-12-05 19:19:09,-3.8,102.27,76.86,82,100,6.13,overcast clouds
315,sao joao da barra,BR,2020-12-05 19:19:09,-21.64,-41.05,87.8,58,40,16.11,scattered clouds
316,phuket,TH,2020-12-05 19:19:09,8.0,98.25,82.99,78,20,14.99,few clouds
317,hirara,JP,2020-12-05 19:19:09,24.8,125.28,72.63,88,100,27.2,overcast clouds
318,grand-santi,GF,2020-12-05 19:19:10,4.25,-54.38,90.14,48,100,2.57,overcast clouds
319,los llanos de aridane,ES,2020-12-05 19:19:10,28.66,-17.92,66.2,72,40,18.34,scattered clouds
320,srednekolymsk,RU,2020-12-05 19:19:10,67.45,153.68,-24.36,87,97,0.65,overcast clouds
321,gaoua,BF,2020-12-05 19:19:10,10.3,-3.25,85.1,21,80,4.76,broken clouds
322,carnarvon,AU,2020-12-05 19:19:10,-24.87,113.63,69.8,77,98,19.46,overcast clouds
323,puerto cabezas,NI,2020-12-05 19:19:10,14.04,-83.39,86.0,79,75,6.93,haze
324,hay river,CA,2020-12-05 19:19:10,60.82,-115.8,33.8,74,21,6.93,few clouds
325,mehamn,NO,2020-12-05 19:19:10,71.04,27.85,33.24,94,100,21.97,light snow
326,sovetskiy,RU,2020-12-05 19:19:10,61.36,63.58,14.38,87,23,5.79,few clouds
327,puksoozero,RU,2020-12-05 19:19:10,62.59,40.61,27.03,97,100,11.43,overcast clouds
328,tizimin,MX,2020-12-05 19:19:10,21.15,-88.15,80.96,81,100,6.02,moderate rain
329,quelimane,MZ,2020-12-05 19:19:10,-17.88,36.89,80.6,83,75,5.82,light rain
330,poum,NC,2020-12-05 19:19:11,-20.23,164.02,76.87,77,0,11.5,clear sky
331,roma,US,2020-12-05 19:18:04,43.21,-75.46,37.4,69,90,16.11,overcast clouds
332,talaya,RU,2020-12-05 19:19:11,61.38,152.75,-1.23,90,100,2.51,overcast clouds
333,argayash,RU,2020-12-05 19:19:11,55.49,60.88,15.8,92,75,4.47,light snow
334,gueugnon,FR,2020-12-05 19:19:11,46.6,4.06,35.01,95,0,2.24,clear sky
335,pangody,RU,2020-12-05 19:19:11,65.85,74.49,5.83,95,2,10.29,clear sky
336,ferrol,ES,2020-12-05 19:19:11,43.48,-8.24,50.0,75,25,1.99,scattered clouds
337,richards bay,ZA,2020-12-05 19:19:11,-28.78,32.04,69.87,82,48,10.22,scattered clouds
338,hulan ergi,CN,2020-12-05 19:19:11,47.2,123.63,14.45,86,94,1.48,overcast clouds
339,natal,BR,2020-12-05 19:17:58,-5.79,-35.21,86.0,55,20,17.22,few clouds
340,muros,ES,2020-12-05 19:19:11,42.78,-9.06,45.0,93,4,4.0,clear sky
341,lompoc,US,2020-12-05 19:19:11,34.64,-120.46,66.0,25,1,3.13,clear sky
342,barcelos,PT,2020-12-05 19:17:43,41.54,-8.62,44.6,93,75,11.41,broken clouds
343,menongue,AO,2020-12-05 19:19:12,-14.66,17.69,68.25,54,5,2.77,clear sky
344,yar-sale,RU,2020-12-05 19:19:12,66.83,70.83,11.05,93,6,9.98,clear sky
345,kununurra,AU,2020-12-05 19:19:12,-15.77,128.73,78.8,94,100,1.12,overcast clouds
346,guadix,ES,2020-12-05 19:19:12,37.3,-3.14,37.0,81,64,8.01,broken clouds
347,alyangula,AU,2020-12-05 19:19:12,-13.85,136.42,77.0,100,49,2.24,scattered clouds
348,dongdu,CN,2020-12-05 19:19:12,35.85,117.7,32.38,81,0,2.82,clear sky
349,ewo,CG,2020-12-05 19:19:12,-0.87,14.82,76.95,75,64,2.66,broken clouds
350,tupik,RU,2020-12-05 19:19:12,54.43,119.93,-2.67,87,0,2.93,clear sky
351,palmer,US,2020-12-05 19:19:12,42.16,-72.33,34.0,95,90,20.8,snow
352,algeciras,ES,2020-12-05 19:18:52,36.13,-5.45,51.8,66,20,13.87,few clouds
353,mozelos,PT,2020-12-05 19:19:12,41.87,-8.4,46.0,81,40,8.05,scattered clouds
354,khandyga,RU,2020-12-05 19:19:12,62.67,135.6,-11.78,90,100,3.09,overcast clouds
355,saldanha,ZA,2020-12-05 19:19:12,-33.01,17.94,75.2,47,0,6.93,clear sky
356,coffs harbour,AU,2020-12-05 19:14:48,-30.3,153.13,77.0,65,100,8.05,light rain
357,yinchuan,CN,2020-12-05 19:19:13,38.47,106.27,21.4,93,0,1.32,clear sky
358,eureka,US,2020-12-05 19:16:16,40.8,-124.16,60.01,71,1,3.36,clear sky
359,chunian,PK,2020-12-05 19:19:13,30.96,73.98,61.11,44,40,5.06,scattered clouds
360,iranshahr,IR,2020-12-05 19:16:15,27.2,60.68,64.4,36,0,4.7,clear sky
361,antsohihy,MG,2020-12-05 19:19:13,-14.88,47.99,79.56,81,0,4.61,moderate rain
362,kloulklubed,PW,2020-12-05 19:19:13,7.04,134.26,77.0,94,75,4.7,broken clouds
363,laguna,US,2020-12-05 19:19:13,38.42,-121.42,60.01,44,1,3.36,clear sky
364,shakhunya,RU,2020-12-05 19:19:13,57.68,46.61,12.83,92,0,7.85,clear sky
365,akonolinga,CM,2020-12-05 19:19:13,3.77,12.25,78.03,52,99,2.21,overcast clouds
366,asau,RO,2020-12-05 19:19:13,46.43,26.4,39.99,32,99,3.71,overcast clouds
367,riyadh,SA,2020-12-05 19:18:58,24.69,46.72,75.2,47,0,10.29,clear sky
368,kruisfontein,ZA,2020-12-05 19:19:13,-34.0,24.73,66.0,85,25,3.0,scattered clouds
369,yellandu,IN,2020-12-05 19:19:13,17.6,80.33,66.09,72,0,1.7,clear sky
370,sioux lookout,CA,2020-12-05 19:19:14,50.1,-91.92,24.8,85,75,2.24,broken clouds
371,filingue,NE,2020-12-05 19:19:14,14.35,3.32,83.03,17,31,3.24,scattered clouds
372,alicia,PH,2020-12-05 19:19:14,16.78,121.7,73.81,95,100,4.76,overcast clouds
373,beringovskiy,RU,2020-12-05 19:19:14,63.05,179.32,24.03,95,100,3.94,overcast clouds
374,paraiso,CR,2020-12-05 19:18:37,9.84,-83.87,78.8,47,0,10.29,clear sky
375,dikson,RU,2020-12-05 19:19:14,73.51,80.55,11.39,92,98,9.15,overcast clouds
376,henties bay,NA,2020-12-05 19:19:14,-22.12,14.28,62.01,85,95,8.95,overcast clouds
377,feni,BD,2020-12-05 19:19:14,23.02,91.41,64.09,71,0,2.04,clear sky
378,derzhavinsk,KZ,2020-12-05 19:19:14,51.1,66.32,-5.71,91,51,8.99,broken clouds
379,mount isa,AU,2020-12-05 19:19:14,-20.73,139.5,87.8,48,40,11.41,scattered clouds
380,waharoa,NZ,2020-12-05 19:19:14,-37.77,175.77,63.0,73,8,3.0,clear sky
381,sobolevo,RU,2020-12-05 19:19:14,54.43,31.9,26.4,96,3,12.82,clear sky
382,faya,SA,2020-12-05 19:19:14,18.39,42.45,60.8,93,0,5.01,clear sky
383,tuatapere,NZ,2020-12-05 19:19:14,-46.13,167.68,52.0,81,57,1.99,broken clouds
384,port hedland,AU,2020-12-05 19:19:15,-20.32,118.57,86.0,74,62,8.05,broken clouds
385,homer,US,2020-12-05 19:19:15,59.64,-151.55,18.0,85,1,3.36,clear sky
386,de aar,ZA,2020-12-05 19:19:15,-30.65,24.01,76.66,18,0,4.74,clear sky
387,banjarmasin,ID,2020-12-05 19:19:15,-3.32,114.59,73.4,100,90,10.29,overcast clouds
388,kemijarvi,FI,2020-12-05 19:19:15,66.71,27.43,34.39,96,100,6.6,overcast clouds
389,praia da vitoria,PT,2020-12-05 19:19:15,38.73,-27.07,57.99,87,75,8.99,light rain
390,tecoanapa,MX,2020-12-05 19:19:15,16.52,-98.75,83.39,61,100,8.43,overcast clouds
391,talnakh,RU,2020-12-05 19:19:15,69.49,88.4,15.8,92,75,13.42,light snow
392,marawi,PH,2020-12-05 19:19:15,8.0,124.29,75.99,89,88,5.01,overcast clouds
393,hohhot,CN,2020-12-05 19:19:15,40.81,111.65,17.6,92,40,2.48,light snow
394,dakar,SN,2020-12-05 19:15:16,14.69,-17.44,80.6,69,0,13.87,clear sky
395,kangaatsiaq,GL,2020-12-05 19:19:15,68.31,-53.46,29.34,98,100,12.08,overcast clouds
396,mobile,US,2020-12-05 19:19:15,30.78,-88.2,60.01,50,20,5.82,few clouds
397,acajutla,SV,2020-12-05 19:19:15,13.59,-89.83,81.0,73,97,3.0,overcast clouds
398,maniitsoq,GL,2020-12-05 19:19:16,65.42,-52.9,30.2,98,100,11.56,light snow
399,touros,BR,2020-12-05 19:19:16,-5.2,-35.46,86.0,55,0,18.34,clear sky
400,kapit,MY,2020-12-05 19:19:16,2.02,112.93,73.31,94,100,1.16,overcast clouds
401,puerto escondido,MX,2020-12-05 19:19:16,15.85,-97.07,87.8,70,40,4.7,scattered clouds
402,fengzhen,CN,2020-12-05 19:19:16,40.44,113.15,13.23,94,89,3.44,overcast clouds
403,fonte boa,BR,2020-12-05 19:19:16,-2.5,-66.27,86.83,68,99,2.15,overcast clouds
404,lingyuan,CN,2020-12-05 19:19:16,41.24,119.4,9.39,85,43,2.75,scattered clouds
405,morro bay,US,2020-12-05 19:19:16,35.37,-120.85,68.0,48,0,1.99,clear sky
406,ati,TD,2020-12-05 19:19:16,13.22,18.34,83.84,14,69,8.43,broken clouds
407,serra talhada,BR,2020-12-05 19:19:16,-7.99,-38.3,96.1,20,10,6.13,clear sky
408,tuy hoa,VN,2020-12-05 19:19:17,13.08,109.3,70.21,91,100,9.15,light rain
409,gol,NO,2020-12-05 19:19:17,60.7,8.95,26.01,97,100,4.21,light snow
410,antofagasta,CL,2020-12-05 19:15:21,-23.65,-70.4,70.0,64,40,14.99,scattered clouds
411,zhigalovo,RU,2020-12-05 19:19:17,54.81,105.16,-2.96,89,100,3.8,overcast clouds
412,pimampiro,EC,2020-12-05 19:19:17,0.4,-77.97,72.07,49,92,5.1,light rain
413,makakilo city,US,2020-12-05 19:19:17,21.35,-158.09,75.2,78,1,8.97,clear sky
414,kiruna,SE,2020-12-05 19:19:17,67.86,20.23,26.6,92,100,5.82,overcast clouds
415,bonfim,BR,2020-12-05 19:19:17,3.08,-59.95,90.7,49,100,5.57,overcast clouds
416,kismayo,SO,2020-12-05 19:19:17,-0.36,42.55,80.38,77,33,12.55,scattered clouds
417,valence,ES,2020-12-05 19:19:17,39.47,-0.38,51.01,53,20,11.41,few clouds
418,caravelas,BR,2020-12-05 19:19:17,-17.71,-39.25,81.48,68,98,11.25,overcast clouds
419,muroto,JP,2020-12-05 19:19:17,33.28,134.15,55.94,64,14,6.46,few clouds
420,campbell river,CA,2020-12-05 19:19:18,50.02,-125.24,44.01,100,90,8.05,mist
421,porosozero,RU,2020-12-05 19:19:18,62.72,32.73,34.41,91,100,11.25,overcast clouds
422,bud,US,2020-12-05 19:19:18,39.45,-86.18,41.0,60,40,6.93,scattered clouds
423,hailey,US,2020-12-05 19:14:54,43.52,-114.32,34.0,50,5,11.41,clear sky
424,fairbanks,US,2020-12-05 19:16:05,64.84,-147.72,-2.2,76,90,4.7,light snow
425,whitehorse,CA,2020-12-05 19:15:04,60.72,-135.05,17.6,92,90,8.05,light snow
426,springbok,ZA,2020-12-05 19:19:18,-29.66,17.89,59.09,51,0,3.56,clear sky
427,nur,PL,2020-12-05 19:19:18,52.67,22.32,46.0,75,97,8.99,overcast clouds
428,colesberg,ZA,2020-12-05 19:19:18,-30.72,25.1,69.96,32,0,13.38,clear sky
429,kalagarh,IN,2020-12-05 19:19:18,29.5,78.75,60.69,49,0,4.29,clear sky
430,bowen,AU,2020-12-05 19:19:18,-20.02,148.23,68.0,94,100,3.36,overcast clouds
431,foca,TR,2020-12-05 19:16:44,38.67,26.76,57.2,76,20,3.36,few clouds
432,harper,LR,2020-12-05 19:19:19,4.38,-7.72,79.09,83,30,5.55,scattered clouds
433,benguela,AO,2020-12-05 19:19:19,-12.58,13.41,74.97,79,94,6.11,overcast clouds
434,luunja,EE,2020-12-05 19:19:19,58.36,26.88,37.0,87,88,13.87,overcast clouds
435,lastoursville,GA,2020-12-05 19:19:19,-0.81,12.73,73.54,91,16,2.26,few clouds
436,rosarito,MX,2020-12-05 19:19:19,32.33,-117.03,66.2,22,1,5.82,clear sky
437,obernai,FR,2020-12-05 19:19:19,48.46,7.48,39.2,93,90,2.24,overcast clouds
438,barranca,PE,2020-12-05 19:19:19,-10.75,-77.77,71.53,69,100,11.03,overcast clouds
439,peniche,PT,2020-12-05 19:19:19,39.36,-9.38,51.01,84,72,4.0,broken clouds
440,suntar,RU,2020-12-05 19:19:19,62.14,117.63,7.03,93,100,12.64,light snow
441,boende,CD,2020-12-05 19:19:19,-0.22,20.87,72.61,93,71,1.16,light rain
442,san matias,BO,2020-12-05 19:19:19,-16.37,-58.4,91.54,45,99,5.32,overcast clouds
443,san patricio,US,2020-12-05 19:19:19,28.02,-97.52,55.0,66,90,10.29,overcast clouds
444,griffith,US,2020-12-05 19:19:19,41.53,-87.42,39.2,55,90,9.17,overcast clouds
445,sibolga,ID,2020-12-05 19:19:19,1.74,98.78,76.78,80,100,2.86,light rain
446,kailua,US,2020-12-05 19:19:20,21.4,-157.74,79.0,74,40,6.93,scattered clouds
447,tianpeng,CN,2020-12-05 19:19:20,30.99,103.94,45.0,1,61,4.41,broken clouds
448,la palma,US,2020-12-05 19:19:20,33.85,-118.05,71.6,12,1,2.06,clear sky
449,ballina,AU,2020-12-05 19:19:20,-28.87,153.57,73.4,88,85,16.11,overcast clouds
450,my tho,VN,2020-12-05 19:19:20,10.35,106.35,75.2,73,20,4.7,few clouds
451,matay,EG,2020-12-05 19:19:20,28.42,30.78,58.01,41,0,5.23,clear sky
452,moindou,NC,2020-12-05 19:19:20,-21.69,165.68,64.4,88,0,4.7,clear sky
453,simbahan,PH,2020-12-05 19:19:20,6.3,120.58,82.9,72,85,5.64,overcast clouds
454,yumen,CN,2020-12-05 19:19:20,40.28,97.2,17.1,89,100,2.26,overcast clouds
455,provideniya,RU,2020-12-05 19:19:20,64.38,-173.3,16.3,86,0,4.05,clear sky
456,bunia,CD,2020-12-05 19:19:20,1.57,30.25,64.27,81,0,1.74,clear sky
457,la sarre,CA,2020-12-05 19:15:03,48.8,-79.2,20.95,95,98,4.85,overcast clouds
458,baykit,RU,2020-12-05 19:19:20,61.67,96.37,3.78,89,100,7.02,overcast clouds
459,qandala,SO,2020-12-05 19:19:20,11.47,49.87,77.68,63,60,3.91,broken clouds
460,birao,CF,2020-12-05 19:19:21,10.28,22.79,76.87,23,4,4.72,clear sky
461,phan thiet,VN,2020-12-05 19:19:21,10.93,108.1,72.41,85,58,3.98,broken clouds
462,ramanuj ganj,IN,2020-12-05 19:19:21,23.8,83.7,58.51,50,0,3.24,clear sky
463,barra patuca,HN,2020-12-05 19:19:21,15.8,-84.28,81.45,75,85,5.75,overcast clouds
464,arroyo,ES,2020-12-05 19:19:21,41.61,-4.8,39.99,81,20,13.87,few clouds
465,poplar bluff,US,2020-12-05 19:19:21,36.76,-90.39,57.0,53,1,3.29,clear sky
466,morehead,US,2020-12-05 19:19:21,37.27,-87.18,51.8,43,1,6.35,clear sky
467,khasan,RU,2020-12-05 19:19:21,42.43,130.64,29.71,81,42,5.55,scattered clouds
468,vostok,RU,2020-12-05 19:19:21,46.49,135.88,2.19,95,70,4.63,broken clouds
469,moussoro,TD,2020-12-05 19:19:21,13.64,16.49,80.47,15,0,7.52,clear sky
470,billings,US,2020-12-05 19:19:21,45.78,-108.5,46.4,31,40,18.34,scattered clouds
471,samarai,PG,2020-12-05 19:19:21,-10.62,150.67,80.6,80,2,2.53,light rain
472,atambua,ID,2020-12-05 19:19:22,-9.11,124.89,75.27,88,100,2.26,overcast clouds
473,biltine,TD,2020-12-05 19:19:22,14.53,20.92,76.12,19,100,4.94,overcast clouds
474,tineo,ES,2020-12-05 19:19:22,43.34,-6.41,48.0,70,75,16.11,broken clouds
475,bandundu,CD,2020-12-05 19:19:22,-3.32,17.37,70.5,96,100,0.85,overcast clouds
476,oltina,RO,2020-12-05 19:19:22,44.17,27.67,48.99,93,90,11.41,overcast clouds
477,glace bay,CA,2020-12-05 19:19:22,46.2,-59.96,51.01,100,90,6.93,light rain
478,abu dhabi,AE,2020-12-05 19:15:06,24.47,54.37,77.0,78,0,2.24,clear sky
479,bonavista,CA,2020-12-05 19:19:22,48.65,-53.11,48.2,87,100,4.7,overcast clouds
480,chornyanka,UA,2020-12-05 19:19:22,46.65,33.36,32.0,76,90,15.66,overcast clouds
481,barcelona,ES,2020-12-05 19:16:29,41.39,2.16,50.0,49,20,6.93,few clouds
482,thohoyandou,ZA,2020-12-05 19:19:22,-22.95,30.48,61.97,98,100,5.88,moderate rain
483,shitanjing,CN,2020-12-05 19:19:22,39.23,106.34,17.65,89,0,8.25,clear sky
484,halifax,CA,2020-12-05 19:16:25,44.65,-63.57,52.0,100,100,11.41,moderate rain
485,marsabit,KE,2020-12-05 19:19:22,2.33,37.99,71.22,60,0,10.58,clear sky
486,annau,TM,2020-12-05 19:19:23,37.89,58.52,32.0,69,0,2.24,clear sky
487,port moresby,PG,2020-12-05 19:19:23,-9.44,147.18,78.8,94,75,3.36,moderate rain
488,indianola,US,2020-12-05 19:19:23,41.36,-93.56,46.99,54,0,5.91,clear sky
489,saint-augustin,CA,2020-12-05 19:19:23,51.23,-58.65,35.04,86,100,8.39,overcast clouds
490,ouadda,CF,2020-12-05 19:19:23,8.08,22.4,74.97,25,7,4.54,clear sky
491,fallon,US,2020-12-05 19:19:23,39.47,-118.78,41.0,47,1,4.7,clear sky
492,raudeberg,NO,2020-12-05 19:19:23,61.99,5.14,36.0,69,0,9.17,clear sky
493,buy,RU,2020-12-05 19:19:23,58.48,41.53,16.47,93,0,8.68,clear sky
494,saint-joseph,RE,2020-12-05 19:19:23,-21.37,55.62,77.0,65,0,3.36,clear sky
495,hinton,CA,2020-12-05 19:19:23,53.4,-117.59,30.2,63,100,2.24,overcast clouds
496,iturama,BR,2020-12-05 19:19:23,-19.73,-50.2,93.4,34,100,4.59,overcast clouds
497,visnes,NO,2020-12-05 19:19:23,59.36,5.22,39.2,65,100,8.05,light rain
498,presidente medici,BR,2020-12-05 19:19:23,-11.18,-61.9,94.19,41,100,3.33,overcast clouds
499,dongsheng,CN,2020-12-05 19:19:24,39.82,109.98,12.38,93,0,9.69,clear sky
500,kandri,IN,2020-12-05 19:19:24,21.42,79.27,62.6,63,1,4.68,haze
501,lavrentiya,RU,2020-12-05 19:19:24,65.58,-171.0,13.77,80,0,3.38,clear sky
502,te anau,NZ,2020-12-05 19:19:24,-45.42,167.72,44.47,82,100,1.66,overcast clouds
503,lata,PT,2020-12-05 19:19:24,40.16,-8.33,46.99,94,97,4.34,moderate rain
504,ullapool,GB,2020-12-05 19:19:24,57.9,-5.16,39.99,52,90,1.99,overcast clouds
505,kilindoni,TZ,2020-12-05 19:19:24,-7.91,39.67,81.28,76,0,11.56,clear sky
506,stroby egede,DK,2020-12-05 19:19:24,55.41,12.24,41.0,86,100,8.05,overcast clouds
507,kirakira,SB,2020-12-05 19:19:24,-10.45,161.92,78.73,79,85,1.19,moderate rain
508,truckee,US,2020-12-05 19:19:24,39.33,-120.18,50.0,59,5,5.1,clear sky
509,chok chai,TH,2020-12-05 19:19:24,14.73,102.17,64.99,99,0,5.32,clear sky
510,juba,SS,2020-12-05 19:15:00,4.85,31.58,85.32,40,75,4.83,broken clouds
511,mocajuba,BR,2020-12-05 19:19:24,-2.58,-49.51,87.12,66,100,3.87,light rain
512,batagay,RU,2020-12-05 19:19:24,67.63,134.63,-24.39,84,87,3.96,overcast clouds
513,port lincoln,AU,2020-12-05 19:19:25,-34.73,135.87,56.98,66,100,19.39,overcast clouds
514,rochegda,RU,2020-12-05 19:19:25,62.8,43.25,24.19,97,100,8.5,overcast clouds
515,yambio,SS,2020-12-05 19:19:25,4.57,28.4,75.42,51,0,4.18,clear sky
516,shelburne,CA,2020-12-05 19:19:25,44.08,-80.2,28.99,94,4,11.99,clear sky
517,porto belo,BR,2020-12-05 19:19:25,-27.16,-48.55,68.0,88,75,6.93,light rain
518,high rock,BS,2020-12-05 19:19:25,26.62,-78.28,80.6,61,20,8.05,few clouds
519,bubaque,GW,2020-12-05 19:19:25,11.28,-15.83,81.52,70,95,13.82,overcast clouds
520,majene,ID,2020-12-05 19:19:25,-3.54,118.97,78.85,79,100,4.47,overcast clouds
521,san vicente,AR,2020-12-05 19:19:25,-26.62,-54.13,80.83,43,75,7.52,broken clouds
522,nyimba,ZM,2020-12-05 19:19:25,-14.56,30.81,73.56,75,59,3.76,light rain
523,teguise,ES,2020-12-05 19:19:25,29.06,-13.56,62.6,77,40,9.17,scattered clouds
524,umea,SE,2020-12-05 19:19:25,63.83,20.26,41.0,100,90,5.82,mist
525,buala,SB,2020-12-05 19:19:26,-8.14,159.59,80.42,80,56,6.31,light rain
526,tommot,RU,2020-12-05 19:19:26,58.96,126.29,-2.06,88,99,8.28,overcast clouds
527,polson,US,2020-12-05 19:19:26,47.69,-114.16,26.6,73,90,5.82,overcast clouds
528,ust-shonosha,RU,2020-12-05 19:19:26,61.15,41.34,23.07,96,97,9.98,overcast clouds
529,pacific grove,US,2020-12-05 19:19:26,36.62,-121.92,60.8,31,1,4.7,clear sky
530,kindia,GN,2020-12-05 19:19:26,10.06,-12.87,78.26,48,36,1.63,scattered clouds
531,kon tum,VN,2020-12-05 19:19:26,14.35,108.0,59.25,89,10,3.02,clear sky
532,tura,IN,2020-12-05 19:15:01,25.52,90.22,61.21,75,0,2.93,clear sky
533,sangar,RU,2020-12-05 19:19:26,63.92,127.47,-21.46,88,100,1.74,overcast clouds
534,pedreiras,BR,2020-12-05 19:19:26,-4.57,-44.6,90.93,54,77,1.43,broken clouds
535,lexington,US,2020-12-05 19:17:28,37.99,-84.48,46.0,70,20,8.05,few clouds
536,roald,NO,2020-12-05 19:19:26,62.58,6.13,36.0,80,0,4.7,clear sky
537,west bay,KY,2020-12-05 19:19:26,19.37,-81.42,82.0,94,75,4.7,broken clouds
538,tual,ID,2020-12-05 19:19:26,-5.67,132.75,84.24,69,47,1.81,scattered clouds
539,arsenyev,RU,2020-12-05 19:19:27,44.16,133.27,15.28,92,0,1.57,clear sky
540,bukachacha,RU,2020-12-05 19:19:27,52.98,116.92,2.68,90,0,3.51,clear sky
541,mahon,ES,2020-12-05 19:19:27,39.89,4.27,46.4,75,40,2.24,scattered clouds
542,naze,JP,2020-12-05 19:19:27,28.37,129.48,66.2,100,90,14.99,mist
543,saint-georges,GD,2020-12-05 19:19:27,12.06,-61.75,86.0,70,75,17.22,broken clouds
544,aksarka,RU,2020-12-05 19:19:27,66.56,67.8,12.7,93,96,12.26,overcast clouds
545,krasnystaw,PL,2020-12-05 19:19:27,50.98,23.17,44.6,100,75,16.11,broken clouds
546,srandakan,ID,2020-12-05 19:19:27,-7.94,110.25,77.4,86,85,3.38,moderate rain
547,matai,TZ,2020-12-05 19:19:27,-8.3,31.52,64.4,82,20,1.61,few clouds
548,ndele,CF,2020-12-05 19:19:27,8.41,20.65,78.51,24,1,3.71,clear sky
549,calabozo,VE,2020-12-05 19:19:27,8.92,-67.43,86.32,65,93,5.28,overcast clouds
550,lotoshino,RU,2020-12-05 19:19:27,56.23,35.64,22.24,92,0,11.83,clear sky
551,onega,RU,2020-12-05 19:19:27,63.91,38.14,35.69,86,100,12.64,overcast clouds
552,adjumani,UG,2020-12-05 19:19:27,3.38,31.79,77.58,55,85,2.33,overcast clouds
553,sabalgarh,IN,2020-12-05 19:19:28,26.25,77.4,67.35,32,0,3.8,clear sky
554,chicama,PE,2020-12-05 19:19:28,-7.84,-79.15,69.8,73,20,12.75,few clouds
555,tobermory,CA,2020-12-05 19:19:28,45.25,-81.67,28.4,86,91,12.75,overcast clouds
556,portland,US,2020-12-05 19:17:19,45.52,-122.68,48.0,56,1,11.41,clear sky
557,eyl,SO,2020-12-05 19:19:28,7.98,49.82,77.2,75,97,10.18,overcast clouds
